filename,mean_solve_time,median_solve_time,max_solve_time,min_solve_time,solve_success_rate,collisions,time_in_fov,prediction_times
target-HOhkFmK.csv,0.06428861548522558,0.05841202100054943,0.35359629199956544,0.047807333001401275,1.0,True,20.400000000000002,0.017692523733668482
target-NLeAsSR.csv,0.0788310503683519,0.07437539549937355,1.184691542002838,0.03381725000508595,0.9961240310077519,False,23.200000000000003,0.0185207272364258
target-DhqMuqq.csv,0.06596846072460529,0.058364583001093706,1.144637084005808,0.04789791700022761,0.996969696969697,False,31.0,0.012385124193634979
target-QtLxlXa.csv,0.05759054268870744,0.054786270498880185,0.11879608299932443,0.04786354200041387,1.0,False,16.900000000000002,0.02047153410633461
target-vggNRht.csv,0.06790342637691209,0.07297810450472753,0.10088679199543549,0.032911166999838315,1.0,False,8.0,0.017908834210464956
target-FtpyTdw.csv,0.0812943695696314,0.059643166001478676,1.1758226669990108,0.031124667002586648,0.9910313901345291,True,15.200000000000001,0.016752334116654513
target-vzWrSan.csv,0.08020402785244331,0.06524610449923784,1.1464612080017105,0.030602916005591396,0.9842105263157894,True,6.1000000000000005,0.01461448809488119
target-TDWtzBV.csv,0.09390312595378598,0.08408787499865866,1.1075166670052567,0.033761250000679865,0.9867549668874173,False,26.200000000000003,0.018995788304554607
target-TjdhjOh.csv,0.08980276411147306,0.08489375000135624,1.1465485840017209,0.03370179099874804,0.98989898989899,False,17.1,0.01964314050980252
target-uQFvLOE.csv,0.07785120193308447,0.08308343750104541,0.21969154099497246,0.03393204099847935,1.0,False,20.5,0.01844803240942204
target-rpZPqXt.csv,0.0885806491100711,0.07587129100284074,1.1117434590050834,0.03308779199869605,0.9862068965517241,False,13.3,0.018263216924167176
target-yyDGDKN.csv,0.0748125727817722,0.06942887550030719,1.1134441670001252,0.04784487500000978,0.996031746031746,False,17.8,0.02029053898441484
target-ElDJviA.csv,0.22769702517481555,0.09073908400023356,1.1572929999965709,0.05597012500220444,0.8888888888888888,True,1.0,0.022121377602854323
target-kCzagag.csv,0.05801307009916907,0.05231058299978031,0.2279383329951088,0.029692042000533547,1.0,False,9.600000000000001,0.008950627205853634
target-pxQKDqI.csv,0.0505628273945118,0.05130320899479557,0.06875645899708616,0.032302874999004416,1.0,False,14.600000000000001,0.010649897367564793
target-JmaczJS.csv,0.057128939770280975,0.05367587500222726,1.1151643749981304,0.03164533399831271,0.9961685823754789,False,21.700000000000003,0.017762420095932194
target-giQdQiL.csv,0.10183789014635598,0.08833750050325762,1.1535881249947124,0.060289207998721395,0.99,True,37.300000000000004,0.020514083444977585
target-ctWEKfR.csv,0.057195695030065115,0.05590125000162516,0.0781512500034296,0.031893291998130735,1.0,False,26.900000000000002,0.01909415854621981
target-WzrObhr.csv,0.06009217398857769,0.05695520800509257,0.09800391700264299,0.0318459999980405,1.0,False,13.3,0.017696728999882682
target-SeiAtJA.csv,0.049847498143128256,0.05098049999651266,0.15610366700275335,0.0328061250038445,1.0,False,9.200000000000001,0.004955051680863707
target-VjLBtOw.csv,0.05776471114125646,0.0540633960008563,0.1736771249998128,0.030701333002070896,1.0,False,10.9,0.009652126683067763
target-HONBMzP.csv,0.0698259379215397,0.06848662500124192,0.14281379200110678,0.05022812500101281,1.0,False,2.9000000000000004,0.018941995078599647
target-qRZEOOM.csv,0.08040352000543083,0.08372229099768447,0.2135247080004774,0.04903375000139931,1.0,False,16.1,0.01956787925729129
target-tAAgRjj.csv,0.06433985760967305,0.05596829150090343,1.1585498329950497,0.031386832997668535,0.9954337899543378,False,32.2,0.019125882276248417
target-aLMOTHg.csv,0.061564016499874134,0.056257458498294,0.09689899999648333,0.03350795900041703,1.0,False,15.700000000000001,0.017000660513169865
target-ljbbuGa.csv,0.05070130469236545,0.050119749997975305,0.10011662500619423,0.0320989579995512,1.0,False,20.900000000000002,0.008100938538440483
target-cdXhKNj.csv,0.09035124541093349,0.08110308300092584,1.1378595830028644,0.049736499997379724,0.9922480620155039,False,8.1,0.022188526442260464
target-DejoWhW.csv,0.05885908978876241,0.05604733300424414,0.11008020900044357,0.03254020800522994,1.0,False,15.5,0.018243220496876815
target-wTCzCQu.csv,0.08385205751404447,0.08586089599702973,0.11173950000375044,0.04952762499306118,1.0,False,11.8,0.021073921344972227
target-UwRZYUk.csv,0.07322202856592316,0.07308097900022403,0.19747795799776213,0.04926249999698484,1.0,False,6.2,0.019266024210752988
target-PXpPPEV.csv,0.0717347921177115,0.06964837499981513,1.128630917002738,0.0477976670008502,0.9948717948717949,False,18.2,0.011994648928036138
target-yUbhBMQ.csv,0.05793536800716326,0.05452037500072038,0.10403704199416097,0.033779625002352986,1.0,False,10.0,0.01997417972996078
target-KFeHEBu.csv,0.06404584024434241,0.06536837500607362,0.1165493750013411,0.04639679200045066,1.0,False,9.5,0.019087102015752082
target-gTDMDkk.csv,0.05774569793203617,0.05501114599974244,0.0795226249974803,0.04848362500342773,1.0,False,27.200000000000003,0.020497291060876575
target-vEAkLsW.csv,0.1112799497734041,0.05760191650188062,1.1344064579971018,0.047663584002293646,0.9532374100719424,True,23.400000000000002,0.016954452751705627
target-cGuoQlD.csv,0.08140558717436469,0.05642737499874784,1.154331750003621,0.03358933300478384,0.981651376146789,False,6.300000000000001,0.01886223998141567
target-aVpVzCR.csv,0.06071799438630415,0.05637349999960861,1.1547135000000708,0.030251584001234733,0.996551724137931,False,17.2,0.012074705865158868
target-rAwQzqU.csv,0.07811421139107756,0.05385841699899174,1.231339375000971,0.03219679099856876,0.9788732394366197,False,24.3,0.017066876158526315
target-GIAhfLD.csv,0.055589692482601274,0.05184741700213635,1.149535709002521,0.03190862499468494,0.9951219512195122,False,14.5,0.016604792272953157
target-ulspOBR.csv,0.06270801951842903,0.06070806300340337,0.08539379200374242,0.04821745800290955,1.0,False,12.4,0.02130230459101213
target-wAuUbcm.csv,0.06716391226319199,0.07206272899566102,0.0917301250010496,0.03428291699674446,1.0,False,31.200000000000003,0.02147721206171506
target-mMkJDfq.csv,0.06935114789332862,0.07062779199986835,0.12812129100348102,0.03254133299924433,1.0,False,21.3,0.020093922610612935
target-hiublUi.csv,0.08567138068734544,0.06466987499879906,1.181415625003865,0.03092599999945378,0.9795918367346939,False,9.600000000000001,0.02260046346193468
target-zOfbrCZ.csv,0.11433945565236926,0.07209391699871048,1.1713958330001333,0.031242083001416177,0.9598930481283422,True,27.400000000000002,0.014444973775605705
target-QqjJSaD.csv,0.09181746916002541,0.0761378750030417,1.166291875000752,0.03079358299874002,0.9847328244274809,True,0.1,0.01600673594640902
target-AKGtPwy.csv,0.06833720203274206,0.06860795799730113,0.16741329199430766,0.0477865840002778,1.0,False,11.600000000000001,0.020542168453782022
target-dkiiETP.csv,0.05717872988298484,0.04943624999577878,1.1308128330056206,0.02963129099953221,0.9951219512195122,True,10.9,0.009650259917153318
target-yWAcqGF.csv,0.058142243418921644,0.05433070850267541,0.0888110419982695,0.04560979200323345,1.0,False,16.5,0.019908199907386796
target-pzFVxwf.csv,0.0799056641317664,0.07648054099627188,0.10059383299812907,0.0504621660002158,1.0,False,6.800000000000001,0.02223727378597167
target-qJTzMCA.csv,0.08285632097702966,0.0858771045022877,0.18143320799572393,0.03333175000443589,1.0,False,25.400000000000002,0.01854721845000033
target-QkMAXiR.csv,0.07417142278320642,0.055128084000898525,1.1490264579988434,0.03028712500235997,0.993006993006993,True,0.1,0.02083130043365918
target-jaWGjYQ.csv,0.05793587857670597,0.055026854501193156,0.0796302500020829,0.046966750000137836,1.0,False,23.700000000000003,0.020367860809904718
target-SYKyxDc.csv,0.052077647067209853,0.05246720850118436,0.07454479100124445,0.033703833003528416,1.0,False,9.9,0.006500107843477501
target-THrHZpn.csv,0.05953470135609677,0.05542308350050007,0.11453241699928185,0.03371174999483628,1.0,False,31.1,0.017383423552973908
target-RLALrCF.csv,0.06350030816027802,0.06099495850139647,0.09537412500503706,0.0332282919989666,1.0,False,8.5,0.016440557320407296
target-UsUZttz.csv,0.0612266908032644,0.05673470899637323,0.08706516699749045,0.04899570799898356,1.0,False,22.900000000000002,0.020812004062846473
target-BHFRuFF.csv,0.06541342807840361,0.05465608300437452,1.1547362089986564,0.047136916997260414,0.994413407821229,False,15.9,0.020480285793149065
target-cmxfnHw.csv,0.07297248750338829,0.0714313749995199,0.11688404199958313,0.03102000000217231,1.0,False,11.5,0.01872417825200123
target-BjCTjHu.csv,0.07612629791289621,0.052310625003883615,1.1624744580039987,0.030188083001121413,0.9794871794871794,False,11.700000000000001,0.012331540548788884
target-inlCwYy.csv,0.07216010303726657,0.06905804199777776,1.174492083999212,0.032491375000972766,0.9925650557620818,False,21.400000000000002,0.013265367360237283
target-VRjkOKy.csv,0.055912150809843075,0.05359362500166753,0.07731766699725995,0.04667229200276779,1.0,False,11.700000000000001,0.02031159411571749
target-ySMvJic.csv,0.058740990649606244,0.05437852099930751,0.17909508400043705,0.03412020800169557,1.0,False,31.0,0.014605854548060602
target-pnsVQaV.csv,0.05547212359824546,0.05360916700010421,0.07690504199854331,0.04714587499620393,1.0,False,13.0,0.020352333072604162
target-yZydkPi.csv,0.06941362059536044,0.06893435350139043,0.10819995799829485,0.03337679099786328,1.0,False,31.1,0.01930770941299156
target-thjBKBf.csv,0.0694428836084028,0.054993207999359583,1.1600041669953498,0.03382054100075038,0.9895104895104895,True,24.0,0.014125968657357258
target-wbFOdbp.csv,0.05828034973432721,0.05703377049576375,0.10849216600036016,0.033073457998398226,1.0,False,6.300000000000001,0.01755875306364342
target-caoPued.csv,0.06033486976401677,0.053801750000275206,1.1162107920026756,0.04820174999622395,0.9966777408637874,False,27.1,0.01741595126928176
target-nKwsZkl.csv,0.08293124417293729,0.08545045850041788,0.14308916599838994,0.050377792002109345,1.0,False,18.5,0.01838251143219947
target-aNvPtIY.csv,0.0581847525337574,0.0522683959970891,1.1868972089941963,0.03258187499886844,0.9962406015037594,False,26.3,0.013599363827212019
